id,type,lon,lat,name,category,subcategory,description,location,start_time,end_time,website
trail_1119486200,Trail,-76.3220009,42.4342916,Roy H. Park Preserve Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: compacted.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119486200
trail_1119647232,Trail,-76.4841904,42.4424982,Oak Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119647232
trail_1119650356,Trail,-76.4919072,42.4461943,Cornell Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119650356
trail_1119687500,Trail,-76.4909004,42.436002,Columbia Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119687500
trail_1119717419,Trail,-76.4734888,42.4390945,West Sylvan Mews,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119717419
trail_1119863553,Trail,-76.4911604,42.4291901,Coddington Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119863553
trail_1119864780,Trail,-76.4920171,42.4348561,Hudson Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119864780
trail_1120128492,Trail,-76.4967151,42.4367776,Turner Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1120128492
trail_1120309901,Trail,-76.4849846,42.4332819,Giles Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1120309901
trail_1121460124,Trail,-76.4833145,42.439146,Delaware Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121460124
trail_1121460125,Trail,-76.483553,42.4410881,Bryant Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121460125
trail_1121462484,Trail,-76.4821838,42.4385604,Irving Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121462484
trail_1121462487,Trail,-76.4811667,42.4389407,Irving Place Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121462487
trail_1121464004,Trail,-76.4823742,42.4392557,Oxford Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121464004
trail_1121724679,Trail,-76.4824339,42.4406424,Harvard Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121724679
trail_1121724680,Trail,-76.4819481,42.4408788,Elmwood Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121724680
trail_1121734437,Trail,-76.4782134,42.4388399,Worth Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121734437
trail_1121748837,Trail,-76.4846589,42.4372098,Brandon Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121748837
trail_1121748841,Trail,-76.4845547,42.4366952,Dunmore Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1121748841
trail_1122600035,Trail,-76.5223013,42.4363252,West Village Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1122600035
trail_1122600038,Trail,-76.5223555,42.4346884,Abbott Lane,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1122600038
trail_1122600039,Trail,-76.5218641,42.4343065,Chestnut Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1122600039
trail_1122602047,Trail,-76.5208523,42.4372763,Elm Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1122602047
trail_1126773525,Trail,-76.4853727,42.4365467,Valentine Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1126773525
trail_1127518872,Trail,-76.5085529,42.4302756,Fairgrounds Memorial Parkway,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1127518872
trail_1226887203,Trail,-76.4763817,42.4411345,Maple Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1226887203
trail_1235723895,Trail,-76.3330551,42.4640163,Signal Tower Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1235723895
trail_1254681350,Trail,-76.610931,42.5376849,Hiking/ Cross country skiing trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1254681350
trail_1301691700,Trail,-76.5153035,42.4409991,Floral Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1301691700
trail_1303864557,Trail,-76.517179,42.4436245,Sunrise Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1303864557
trail_1323916918,Trail,-76.4806836,42.4413878,Oneida Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1323916918
trail_1323916920,Trail,-76.476535,42.4407347,Fairview Square,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1323916920
trail_1329067790,Trail,-76.5128681,42.4611558,Lighthouse Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1329067790
trail_1348265906,Trail,-76.4986277,42.4387227,East Green Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1348265906
trail_1349571326,Trail,-76.4895033,42.4371271,Columbia Street Bridge Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1349571326
trail_1354049480,Trail,-76.512935,42.4387828,Taber Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1354049480
trail_1427338615,Trail,-76.3532816,42.338394,R4 Tariff,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1427338615
trail_1432069932,Trail,-76.2994035,42.4913619,Library Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432069932
trail_1432069934,Trail,-76.3019773,42.4913043,Lewis Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432069934
trail_1432072881,Trail,-76.2980312,42.4943794,North Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432072881
trail_1432072882,Trail,-76.2979439,42.490711,Time Square,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432072882
trail_1432074432,Trail,-76.3035502,42.4912159,Rochester Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432074432
trail_1432082526,Trail,-76.3017521,42.4897244,Mill Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432082526
trail_1432082527,Trail,-76.2997553,42.4896866,George Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432082527
trail_1432082528,Trail,-76.29779,42.4901088,South Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432082528
trail_1432086098,Trail,-76.2961996,42.4893283,Union Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432086098
trail_1432086099,Trail,-76.2946962,42.4900483,James Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432086099
trail_1432086100,Trail,-76.2961627,42.4905373,Main Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432086100
trail_1432147877,Trail,-76.2959732,42.4883485,Pleasant Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432147877
trail_1432158372,Trail,-76.3003238,42.4980807,Freeville Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432158372
trail_1432306978,Trail,-76.2940567,42.4846469,Tannery Circle,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1432306978
trail_11140000,Trail,-76.1573517,43.0152877,North Country National Scenic Trail (NY),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/relation/11140000
trail_11285675,Trail,-76.278348,42.366102,Finger Lakes Trail Blue Bypass,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/relation/11285675
trail_12725658,Trail,-76.4628539,42.5057282,Finger Lakes Trail (Eastern Finger Lakes Region),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/relation/12725658
trail_18231310,Trail,-76.4778352,42.4506844,Cayuga Trail Extension,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/relation/18231310
